#name: S.cerevisiae - Whole organism, SC (PeptideAtlas,March,2013)
#score: 22.02
#weight: 90%
#description: abundance based on Spectral counting, from<a href="http://www.peptideatlas.org/builds/" target="_blank">PeptideAtlas,March,2013</a><br/><b>Interaction consistency score</b>: 22.02&nbsp<b>Coverage</b>: 72
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 72
#publication_year: 2013
#filename: 4932-PA_201303.txt
#
#internal_id	string_external_id	abundance	raw_spectral_count
630032	4932.YDR194C	93.2	461
634387	4932.YOL049W	50.8	303
629838	4932.YDR014W	0.418	4
634165	4932.YNL257C	0.266	5
634284	4932.YNR030W	16.4	143
633743	4932.YMR189W	67.9	717
631907	4932.YIL093C	10.4	30
629271	4932.YBR204C	8.04	34
630907	4932.YGL019W	44.2	152
631271	4932.YGR106C	45.9	59
633303	4932.YLR397C	20.6	191
631229	4932.YGR065C	0.064	1
632264	4932.YJL210W	0.238	1
630872	4932.YFR045W	1.18	5
631920	4932.YIL104C	4.84	30
631971	4932.YIL151C	0.77	8
631805	4932.YIL002C	2.81	33
630976	4932.YGL086W	9.25	70
631329	4932.YGR159C	522	1745
629796	4932.YDL223C	20.5	261
628848	4932.YAL044C	591	794
629280	4932.YBR213W	4.59	14
632537	4932.YKL081W	1065	5710
628804	4932.YAL010C	2.58	19
635321	4932.YPR081C	11.2	140
634021	4932.YNL118C	14.6	154
634277	4932.YNR023W	6.13	46
634438	4932.YOL096C	1.17	5
631122	4932.YGL228W	70.3	295
630132	4932.YDR284C	28.7	137
632401	4932.YJR117W	63.1	380
632145	4932.YJL097W	3.91	13
631313	4932.YGR144W	0.158	1
634150	4932.YNL242W	0.831	15
631046	4932.YGL155W	11.4	36
634039	4932.YNL135C	1130	2058
632103	4932.YJL058C	0.265	2
630267	4932.YDR406W	21.9	867
633260	4932.YLR357W	17.5	198
632384	4932.YJR101W	7.12	22
634054	4932.YNL147W	7.54	7
635414	4932.YPR163C	354	1355
629290	4932.YBR222C	41.6	334
633002	4932.YLR131C	3.11	35
630662	4932.YER127W	6.63	30
633991	4932.YNL091W	1.67	17
634402	4932.YOL063C	0.475	6
629381	4932.YCL004W	0.382	4
631264	4932.YGR099W	0.56	5
633783	4932.YMR226C	665	2068
630182	4932.YDR329C	2.89	15
632246	4932.YJL193W	0.331	2
628933	4932.YBL015W	127	653
630447	4932.YEL027W	387	506
629195	4932.YBR136W	4.43	161
634427	4932.YOL086C	15773	48019
632885	4932.YLR017W	84.1	260
631672	4932.YHR110W	6.4	27
629087	4932.YBR041W	17.1	119
630292	4932.YDR430C	7.86	116
631370	4932.YGR193C	69.1	287
630350	4932.YDR487C	360	1051
635439	4932.YPR185W	0.881	9
635225	4932.YPL273W	102	412
634291	4932.YNR035C	104	383
629906	4932.YDR077W	13.1	21
630584	4932.YER065C	8.0	52
632946	4932.YLR077W	3.71	25
629103	4932.YBR056W	24.7	141
634127	4932.YNL219C	24.1	173
629866	4932.YDR037W	1418	7132
631204	4932.YGR040W	128	652
630726	4932.YER178W	558	2244
632926	4932.YLR057W	1.45	15
635170	4932.YPL222W	2.11	19
631545	4932.YHR005C	16.2	109
630836	4932.YFR014C	15.9	82
634857	4932.YOR320C	20.6	114
631581	4932.YHR034C	6.4	26
628937	4932.YBL019W	0.124	1
633789	4932.YMR231W	3.37	45
634409	4932.YOL070C	9.32	48
634483	4932.YOL138C	0.389	5
633773	4932.YMR216C	11.7	81
632133	4932.YJL085W	4.52	39
630401	4932.YDR533C	245	825
633064	4932.YLR175W	390	1987
633365	4932.YLR452C	8.07	52
634310	4932.YNR054C	16.6	47
630687	4932.YER147C	1.22	13
629964	4932.YDR130C	9.08	23
631821	4932.YIL015W	45.1	241
630451	4932.YEL030W	166	2440
631064	4932.YGL173C	141	2138
634376	4932.YOL038W	222	697
634183	4932.YNL275W	0.173	1
628888	4932.YAR015W	198	752
634927	4932.YOR384W	0.251	2
634609	4932.YOR086C	74.4	1035
629845	4932.YDR020C	0.187	1
631775	4932.YHR201C	37.7	161
635160	4932.YPL213W	7.35	26
633981	4932.YNL081C	5.32	7
633982	4932.YNL082W	0.592	7
634210	4932.YNL299W	0.172	1
630289	4932.YDR427W	80.0	328
634811	4932.YOR279C	9.08	24
634756	4932.YOR224C	172	332
632674	4932.YKL211C	126	615
635083	4932.YPL139C	7.69	48
630949	4932.YGL060W	0.163	3
634222	4932.YNL311C	3.02	34
632799	4932.YLL002W	0.158	1
632074	4932.YJL030W	1.05	3
633335	4932.YLR424W	0.338	3
633316	4932.YLR408C	0.551	1
634096	4932.YNL188W	0.61	3
632755	4932.YKR066C	62.3	315
629909	4932.YDR079W	10.4	11
633828	4932.YMR268C	0.221	1
629138	4932.YBR086C	77.6	736
630556	4932.YER043C	2261	9398
629124	4932.YBR074W	15.9	182
634145	4932.YNL237W	0.149	1
634675	4932.YOR150W	6.72	9
633649	4932.YMR106C	57.9	406
629884	4932.YDR055W	42.8	231
628983	4932.YBL061C	6.04	39
631096	4932.YGL203C	21.2	186
635293	4932.YPR054W	1.61	34
633686	4932.YMR140W	3.92	25
632964	4932.YLR095C	7.25	57
629080	4932.YBR034C	145	562
633651	4932.YMR108W	468	3267
633308	4932.YLR401C	23.6	181
630087	4932.YDR244W	1.63	17
630739	4932.YER189W	0.503	11
629654	4932.YDL088C	6.82	34
631658	4932.YHR096C	6.79	116
629706	4932.YDL137W	580	2229
629698	4932.YDL130W-A	236	106
632346	4932.YJR063W	213	319
629064	4932.YBR018C	10.9	55
633711	4932.YMR161W	16.1	27
629726	4932.YDL157C	2.49	4
630076	4932.YDR233C	634	2410
632237	4932.YJL184W	49.4	100
630536	4932.YER025W	543	2560
629577	4932.YDL015C	26.5	159
633882	4932.YMR315W	237	928
632776	4932.YKR086W	0.915	11
633429	4932.YML041C	3.84	11
629451	4932.YCR004C	352	987
630602	4932.YER078C	3.6	21
633716	4932.YMR166C	0.652	2
631236	4932.YGR071C	5.84	68
630711	4932.YER165W	1229	7872
630972	4932.YGL082W	21.9	71
629864	4932.YDR035W	300	1217
633426	4932.YML038C	0.347	3
629437	4932.YCL059C	42.4	120
633401	4932.YML014W	5.72	18
630828	4932.YFR009W	62.8	499
632760	4932.YKR071C	46.5	171
630699	4932.YER156C	71.7	354
630352	4932.YDR489W	1.01	4
634766	4932.YOR233W	2.47	18
630705	4932.YER160C	11.9	9219
635288	4932.YPR049C	0.627	11
629621	4932.YDL057W	4.55	17
631436	4932.YGR257C	1.11	5
633970	4932.YNL070W	25.0	34
633732	4932.YMR179W	0.116	1
634156	4932.YNL248C	82.5	332
635183	4932.YPL235W	155	1218
628971	4932.YBL050W	172	655
631267	4932.YGR102C	1.35	2
631460	4932.YGR280C	73.5	120
633035	4932.YLR155C	1.57	24
630495	4932.YEL069C	0.063	4
629729	4932.YDL159W	12.2	60
629012	4932.YBL087C	2382	7474
632297	4932.YJR014W	97.3	243
632182	4932.YJL132W	0.277	3
631599	4932.YHR050W	0.454	2
629164	4932.YBR110W	16.1	81
629977	4932.YDR144C	19.8	99
634958	4932.YPL018W	2.63	11
630906	4932.YGL018C	17.4	27
633616	4932.YMR075W	4.02	34
631379	4932.YGR202C	10.9	28
632580	4932.YKL120W	168	651
632324	4932.YJR041C	6.58	99
632639	4932.YKL175W	1.38	7
632716	4932.YKR028W	7.91	102
630797	4932.YFL046W	0.255	1
630239	4932.YDR379W	2.05	26
633287	4932.YLR381W	0.582	7
632519	4932.YKL065C	91.1	169
631737	4932.YHR169W	5.39	35
634625	4932.YOR103C	51.1	111
629747	4932.YDL175C	3.52	15
629511	4932.YCR059C	7.66	17
632597	4932.YKL137W	36.8	19
630309	4932.YDR447C	2309	5988
628866	4932.YAL061W	2.26	8
633958	4932.YNL059C	34.3	260
629773	4932.YDL200C	0.494	1
629668	4932.YDL102W	3.12	48
632291	4932.YJR009C	8086	70043
630625	4932.YER092W	46.6	81
632109	4932.YJL063C	11.3	27
633103	4932.YLR214W	26.0	274
629732	4932.YDL160C-A	33.7	33
632005	4932.YIR010W	16.7	85
633173	4932.YLR278C	6.65	105
634826	4932.YOR293W	962	2662
633446	4932.YML056C	376	3821
630501	4932.YEL075C	0.503	11
632928	4932.YLR059C	9.19	38
629419	4932.YCL043C	695	4904
629170	4932.YBR115C	35.6	621
634560	4932.YOR040W	0.891	4
630678	4932.YER139C	11.7	35
629695	4932.YDL128W	20.8	66
633344	4932.YLR433C	15.0	112
633608	4932.YMR068W	0.252	1
632068	4932.YJL025W	0.737	5
635040	4932.YPL098C	58.1	95
633040	4932.YLR157C-B	15.4	10070
631948	4932.YIL130W	34.1	342
629603	4932.YDL040C	77.5	724
632084	4932.YJL041W	89.1	483
630543	4932.YER032W	0.088	1
632353	4932.YJR070C	422	1753
631835	4932.YIL027C	52.8	71
633571	4932.YMR033W	38.1	210
629663	4932.YDL097C	160	871
632517	4932.YKL063C	29.1	27
630890	4932.YGL005C	8.31	19
631441	4932.YGR262C	4.8	12
630434	4932.YEL017W	6.79	33
635026	4932.YPL085W	16.3	353
629677	4932.YDL111C	26.6	76
635396	4932.YPR152C	1.71	7
634947	4932.YPL007C	2.52	25
633565	4932.YMR029C	12.9	62
633636	4932.YMR094W	1.66	9
633092	4932.YLR203C	34.5	160
632621	4932.YKL159C	2.48	9
631393	4932.YGR215W	37.7	37
631415	4932.YGR237C	1.78	16
630370	4932.YDR507C	10.6	101
633490	4932.YML096W	0.674	4
631764	4932.YHR192W	19.6	62
634655	4932.YOR132W	6.06	26
630148	4932.YDR300C	63.9	372
632211	4932.YJL158C	47.5	118
630977	4932.YGL087C	159	273
635320	4932.YPR080W	11158	73536
632544	4932.YKL088W	13.5	77
633559	4932.YMR023C	0.278	2
630329	4932.YDR465C	51.9	266
633171	4932.YLR276C	33.9	212
630565	4932.YER049W	69.2	526
632474	4932.YKL023C-A	0.894	1
632535	4932.YKL079W	5.36	39
630871	4932.YFR044C	385	2239
629277	4932.YBR210W	12.5	17
635045	4932.YPL103C	0.147	1
631919	4932.YIL103W	5.65	34
629341	4932.YBR269C	78.0	89
630858	4932.YFR033C	125	301
630131	4932.YDR283C	5.22	95
632379	4932.YJR096W	22.0	87
633934	4932.YNL037C	354	1269
631082	4932.YGL190C	11.1	67
631312	4932.YGR143W	4.29	68
630514	4932.YER007C-A	65.3	156
634437	4932.YOL095C	0.112	1
634276	4932.YNR022C	1.61	2
633148	4932.YLR256W	6.4	94
631123	4932.YGL229C	0.497	6
629181	4932.YBR125C	4.52	28
630271	4932.YDR409W	0.153	2
633259	4932.YLR356W	31.8	48
629288	4932.YBR221C	475	1517
628800	4932.YAL005C	3255	44664
632142	4932.YJL094C	1.78	11
631239	4932.YGR074W	61.6	72
632511	4932.YKL057C	11.9	162
630988	4932.YGL098W	9.57	29
631742	4932.YHR174W	15865	113219
630588	4932.YER067W	33.5	67
632169	4932.YJL121C	263	608
632458	4932.YKL008C	9.04	52
631615	4932.YHR062C	9.79	31
635010	4932.YPL069C	0.176	1
628875	4932.YAL067C	0.113	1
629156	4932.YBR103W	66.6	533
631965	4932.YIL145C	5.45	27
632660	4932.YKL195W	79.2	320
631109	4932.YGL216W	0.357	3
630781	4932.YFL031W	0.639	1
630341	4932.YDR478W	0.55	1
631618	4932.YHR064C	924	5950
632465	4932.YKL015W	0.126	1
631388	4932.YGR210C	36.1	135
632643	4932.YKL179C	21.1	132
633556	4932.YMR020W	1.6	12
632371	4932.YJR089W	1.01	11
632197	4932.YJL145W	54.1	239
630236	4932.YDR377W	21.5	28
632002	4932.YIR007W	6.73	61
632255	4932.YJL201W	3.61	27
633215	4932.YLR314C	115	687
633026	4932.YLR153C	506	3050
633018	4932.YLR146W-A	3.49	3
634029	4932.YNL126W	0.335	4
633739	4932.YMR185W	0.224	2
632493	4932.YKL040C	92.7	259
635354	4932.YPR114W	1.23	6
634009	4932.YNL106C	4.57	71
633900	4932.YNL004W	14.2	67
634864	4932.YOR327C	75.5	81
630215	4932.YDR361C	118	346
630837	4932.YFR015C	18.9	165
629117	4932.YBR068C	11.6	86
629469	4932.YCR020C-A	0.961	2
629823	4932.YDL248W	0.161	2
634797	4932.YOR265W	147	99
634484	4932.YOL139C	404	985
629274	4932.YBR207W	4.88	26
628885	4932.YAR009C	3.7	1434
634412	4932.YOL073C	2.12	7
633222	4932.YLR321C	33.1	174
633791	4932.YMR233W	11.4	23
635150	4932.YPL203W	17.7	67
634311	4932.YNR055C	1.19	3
630400	4932.YDR532C	10.2	51
631820	4932.YIL014W	2.63	20
631774	4932.YHR200W	129	327
629389	4932.YCL012C	7.34	12
630022	4932.YDR184C	0.35	1
634265	4932.YNR011C	0.56	10
629967	4932.YDR133C	0.358	1
632448	4932.YJR161C	0.015	1
634075	4932.YNL167C	27.4	153
629315	4932.YBR244W	327	673
632673	4932.YKL210W	408	4701
634129	4932.YNL221C	3.22	20
628874	4932.YAL066W	0.705	1
634810	4932.YOR278W	6.93	34
630686	4932.YER146W	60.0	63
633985	4932.YNL085W	27.5	249
630950	4932.YGL061C	8.69	20
630255	4932.YDR394W	86.8	497
635157	4932.YPL210C	71.4	436
634868	4932.YOR330C	1.49	14
628887	4932.YAR014C	6.98	56
634610	4932.YOR087W	11.6	87
633075	4932.YLR186W	287	755
631726	4932.YHR159W	1.21	5
635075	4932.YPL132W	1.74	7
631128	4932.YGL234W	418	3664
634394	4932.YOL055C	15.5	158
635332	4932.YPR093C	1.44	6
634482	4932.YOL137W	4.09	15
633959	4932.YNL061W	139	772
634421	4932.YOL082W	1.37	5
628827	4932.YAL029C	17.6	460
634499	4932.YOL155C	3.26	19
634673	4932.YOR148C	1.24	3
634011	4932.YNL108C	36.5	73
630254	4932.YDR393W	0.206	1
633131	4932.YLR239C	1.83	6
634585	4932.YOR065W	147	362
631521	4932.YHL035C	0.327	21
633865	4932.YMR301C	3.27	14
633353	4932.YLR440C	6.17	50
630142	4932.YDR294C	62.4	446
630821	4932.YFR002W	20.3	191
629339	4932.YBR267W	4.27	14
634158	4932.YNL250W	5.98	66
633545	4932.YMR011W	20.9	137
631254	4932.YGR089W	2.57	22
630319	4932.YDR457W	7.86	271
634285	4932.YNR031C	4.68	82
633742	4932.YMR188C	6.87	17
634035	4932.YNL131W	243	399
631324	4932.YGR154C	1.52	5
634027	4932.YNL124W	6.18	20
631999	4932.YIR004W	20.5	127
631954	4932.YIL135C	4.73	27
628919	4932.YBL005W	0.097	1
634601	4932.YOR078W	13.1	29
634470	4932.YOL125W	1.7	13
634932	4932.YOR389W	0.417	6
634775	4932.YOR243C	33.6	263
633001	4932.YLR130C	1.17	6
631662	4932.YHR100C	0.237	1
629105	4932.YBR057C	7.88	27
635221	4932.YPL269W	0.224	1
630377	4932.YDR513W	481	929
630936	4932.YGL047W	1.82	7
633715	4932.YMR165C	6.46	51
632759	4932.YKR070W	20.0	75
633762	4932.YMR205C	909	8228
631118	4932.YGL225W	58.8	247
629452	4932.YCR005C	54.6	443
631478	4932.YGR296W	0.355	113
630709	4932.YER164W	20.6	321
630666	4932.YER131W	1276	1904
635294	4932.YPR055W	3.91	42
633404	4932.YML017W	17.8	110
631822	4932.YIL016W	47.9	74
632900	4932.YLR032W	0.806	7
634806	4932.YOR274W	0.149	1
631623	4932.YHR069C	14.2	77
628972	4932.YBL051C	34.9	159
631461	4932.YGR281W	6.1	107
632958	4932.YLR089C	69.3	419
631104	4932.YGL211W	17.3	62
635389	4932.YPR145W	976	6756
633862	4932.YMR298W	54.8	48
630351	4932.YDR488C	0.485	4
634018	4932.YNL115C	12.1	87
633027	4932.YLR154C	15.2	11
634358	4932.YOL021C	27.1	332
633980	4932.YNL080C	2.36	7
630465	4932.YEL042W	124	571
635287	4932.YPR048W	9.33	52
628945	4932.YBL027W	2199	4429
631495	4932.YHL013C	19.9	70
634399	4932.YOL060C	10.5	64
631167	4932.YGR009C	10.4	76
628952	4932.YBL033C	8.44	43
634579	4932.YOR059C	0.207	1
629382	4932.YCL005W	1.48	5
634140	4932.YNL232W	82.1	190
629150	4932.YBR097W	0.635	10
632882	4932.YLR014C	0.089	1
629640	4932.YDL076C	1.9	9
629954	4932.YDR120C	97.9	535
630661	4932.YER126C	88.5	182
633784	4932.YMR227C	6.67	40
634024	4932.YNL121C	223	1550
631371	4932.YGR194C	7.76	62
630349	4932.YDR486C	17.9	21
632245	4932.YJL192C	49.7	119
631679	4932.YHR117W	26.5	162
629086	4932.YBR040W	9.72	35
629855	4932.YDR030C	0.109	1
635168	4932.YPL221W	2.29	30
634236	4932.YNL325C	0.144	1
635226	4932.YPL274W	2.98	13
630771	4932.YFL022C	504	2149
635210	4932.YPL258C	3.72	56
634204	4932.YNL293W	1.78	12
630475	4932.YEL051W	96.5	282
633096	4932.YLR207W	1.69	19
632821	4932.YLL023C	5.95	27
632666	4932.YKL203C	1.78	68
634338	4932.YOL004W	17.0	257
632873	4932.YLR005W	10.2	83
631559	4932.YHR017W	6.81	35
631205	4932.YGR041W	0.089	1
634089	4932.YNL181W	11.5	56
630727	4932.YER179W	8.76	38
630116	4932.YDR268W	4.37	18
632877	4932.YLR009W	16.9	22
632635	4932.YKL171W	0.358	3
628894	4932.YAR027W	5.16	11
633570	4932.YMR032W	0.137	1
633697	4932.YMR150C	3.82	6
634321	4932.YNR065C	0.515	32
629075	4932.YBR029C	10.0	84
630750	4932.YFL007W	3.62	86
633451	4932.YML059C	3.24	61
629696	4932.YDL129W	0.282	1
632576	4932.YKL116C	1.8	12
634382	4932.YOL044W	0.474	3
635041	4932.YPL099C	6.04	12
631416	4932.YGR238C	1.93	13
629459	4932.YCR012W	13183	64165
630914	4932.YGL026C	846	6663
629648	4932.YDL084W	559	2944
630040	4932.YDR201W	37.8	91
634436	4932.YOL094C	27.2	116
630098	4932.YDR254W	0.558	5
635368	4932.YPR128C	23.0	94
631442	4932.YGR263C	1.84	13
633943	4932.YNL045W	43.4	307
635025	4932.YPL084W	20.6	180
631763	4932.YHR191C	0.575	1
630208	4932.YDR354W	20.2	93
629664	4932.YDL098C	1.58	4
632276	4932.YJL222W	0.453	36
632098	4932.YJL053W	15.0	65
635343	4932.YPR104C	9.71	107
633609	4932.YMR069W	0.765	2
631392	4932.YGR214W	1424	8382
635238	4932.YPR002W	2.78	15
630891	4932.YGL006W	18.5	204
634946	4932.YPL006W	1.88	29
633971	4932.YNL071W	482	1593
634656	4932.YOR133W	2269	39912
629034	4932.YBL105C	4.81	59
632756	4932.YKR067W	13.7	123
633690	4932.YMR143W	1764	5009
634221	4932.YNL310C	25.5	47
633415	4932.YML028W	4320	10197
634175	4932.YNL267W	3.84	56
632798	4932.YLL001W	40.5	333
629443	4932.YCL067C	0.112	1
629881	4932.YDR052C	0.122	1
634097	4932.YNL189W	156	916
633563	4932.YMR027W	44.8	271
633581	4932.YMR043W	55.7	61
635427	4932.YPR173C	12.9	82
631428	4932.YGR249W	0.233	1
629423	4932.YCL047C	1.11	4
632075	4932.YJL031C	3.66	14
633469	4932.YML077W	1.15	3
630590	4932.YER068W	14.7	70
630521	4932.YER013W	0.058	1
633829	4932.YMR269W	9.36	14
632506	4932.YKL053C-A	9.06	14
633634	4932.YMR092C	104	830
629583	4932.YDL021W	14.8	42
633039	4932.YLR157C-A	55.7	8359
632912	4932.YLR043C	1185	1699
632053	4932.YJL008C	308	1933
629580	4932.YDL018C	3.25	7
632345	4932.YJR062C	4.11	25
634643	4932.YOR120W	107	380
629725	4932.YDL156W	24.5	118
635410	4932.YPR160W	97.9	1259
628982	4932.YBL060W	0.082	1
633423	4932.YML035C	16.6	155
633701	4932.YMR153W	8.71	35
632919	4932.YLR050C	68.3	163
629387	4932.YCL010C	19.1	68
629705	4932.YDL136W	4198	4463
629541	4932.YCR090C	46.2	104
632510	4932.YKL056C	1614	2553
630895	4932.YGL008C	2509	31088
632520	4932.YKL065W-A	5.74	5
630774	4932.YFL025C	0.993	11
632459	4932.YKL009W	279	714
632623	4932.YKL161C	3.33	19
631964	4932.YIL144W	23.3	202
635222	4932.YPL270W	2.58	20
634647	4932.YOR124C	12.7	207
634187	4932.YNL278W	1.37	16
632745	4932.YKR056W	8.95	82
632218	4932.YJL165C	5.41	46
632340	4932.YJR057W	9.32	22
632174	4932.YJL126W	0.381	2
630898	4932.YGL011C	167	664
632212	4932.YJL159W	26.9	228
631951	4932.YIL133C	1792	2802
631616	4932.YHR063C	87.9	490
632254	4932.YJL200C	106	721
629819	4932.YDL245C	0.066	4
630164	4932.YDR316W	3.37	16
633635	4932.YMR093W	161	538
635055	4932.YPL113C	0.357	2
632494	4932.YKL041W	28.2	30
633283	4932.YLR377C	4.85	20
634010	4932.YNL107W	11.9	39
630205	4932.YDR352W	3.27	12
633965	4932.YNL067W	1700	6610
629420	4932.YCL044C	5.42	32
633118	4932.YLR227W-A	49.3	7851
630235	4932.YDR376W	2.76	17
628864	4932.YAL059W	22.7	35
633903	4932.YNL007C	477	1197
634030	4932.YNL127W	2.06	25
629919	4932.YDR089W	8.01	84
632464	4932.YKL014C	10.1	254
633129	4932.YLR237W	0.604	7
633557	4932.YMR021C	1.33	6
632323	4932.YJR040W	1.71	13
635359	4932.YPR119W	7.99	48
633614	4932.YMR074C	98.3	154
631380	4932.YGR203W	1.8	3
629011	4932.YBL086C	2.25	13
632640	4932.YKL176C	0.3	2
632717	4932.YKR029C	4.46	39
629674	4932.YDL108W	12.2	50
631083	4932.YGL191W	29.6	33
632152	4932.YJL104W	57.4	66
635247	4932.YPR010C-A	5.18	5
634959	4932.YPL019C	101	1003
630792	4932.YFL041W	15.4	142
629376	4932.YBR302C	0.016	1
632221	4932.YJL168C	4.1	35
629978	4932.YDR145W	107	463
630752	4932.YFL009W	1.07	10
629746	4932.YDL174C	66.3	461
630623	4932.YER091C	2148	18202
632107	4932.YJL062W	2.82	19
633750	4932.YMR194C-B	1.91	2
629669	4932.YDL103C	81.0	570
633544	4932.YMR010W	1.12	5
629776	4932.YDL203C	1.74	12
629055	4932.YBR011C	2237	6586
633826	4932.YMR266W	29.3	138
633104	4932.YLR215C	3.57	22
633475	4932.YML082W	2.68	20
633268	4932.YLR363W-A	20.1	3
633352	4932.YLR439W	11.5	37
633849	4932.YMR287C	1.51	17
632253	4932.YJL199C	2.9	5
630059	4932.YDR216W	4.5	65
632590	4932.YKL130C	12.7	33
634628	4932.YOR106W	33.4	84
633588	4932.YMR049C	76.8	576
635107	4932.YPL162C	0.614	2
634393	4932.YOL054W	13.7	65
630820	4932.YFR001W	74.6	57
630041	4932.YDR202C	0.815	4
628898	4932.YAR031W	2.54	8
629287	4932.YBR220C	0.638	6
635074	4932.YPL131W	3155	8975
631932	4932.YIL115C	24.0	412
632097	4932.YJL052W	4309	42628
634444	4932.YOL101C	0.458	1
632136	4932.YJL088W	204	996
631280	4932.YGR113W	3.92	10
633220	4932.YLR319C	4.82	37
632486	4932.YKL033W-A	167	430
633574	4932.YMR036C	0.181	1
633793	4932.YMR235C	304	1731
634880	4932.YOR341W	169	3147
631574	4932.YHR029C	118	376
635032	4932.YPL091W	250	1443
635415	4932.YPR164W	0.503	8
631841	4932.YIL031W	0.488	7
630143	4932.YDR295C	6.42	44
628832	4932.YAL033W	9.17	17
632974	4932.YLR104W	12.0	2
631325	4932.YGR155W	1297	7181
633864	4932.YMR300C	123	685
630876	4932.YFR049W	66.8	80
634033	4932.YNL130C	0.791	2
634292	4932.YNR036C	8.43	12
629940	4932.YDR108W	3.86	21
634305	4932.YNR049C	21.0	45
630030	4932.YDR192C	10.4	45
634457	4932.YOL112W	0.584	3
632692	4932.YKR004C	0.586	3
633506	4932.YML109W	0.459	3
633243	4932.YLR342W	186	4649
634423	4932.YOL083W	1.33	10
633236	4932.YLR335W	73.3	481
634159	4932.YNL251C	35.5	231
632385	4932.YJR102C	2.08	5
632080	4932.YJL036W	22.2	104
634537	4932.YOR020C	750	797
628946	4932.YBL028C	19.8	6
628918	4932.YBL004W	11.8	380
630097	4932.YDR253C	0.87	2
629225	4932.YBR164C	35.0	81
631973	4932.YIL153W	2.44	11
632370	4932.YJR088C	42.5	143
631396	4932.YGR218W	76.7	1025
631634	4932.YHR074W	95.4	867
629278	4932.YBR211C	7.88	42
633274	4932.YLR368W	0.122	1
629062	4932.YBR016W	14.1	16
630852	4932.YFR030W	90.0	1128
632545	4932.YKL089W	1.55	13
634520	4932.YOR006C	1.47	7
632198	4932.YJL146W	1.66	11
633172	4932.YLR277C	2.8	33
628805	4932.YAL011W	3.7	21
629082	4932.YBR036C	1.49	7
631349	4932.YGR173W	127	503
631867	4932.YIL055C	0.82	5
634994	4932.YPL053C	18.7	137
631251	4932.YGR086C	763	3111
629240	4932.YBR179C	2.64	23
630130	4932.YDR282C	0.394	2
629833	4932.YDR009W	1.79	35
632380	4932.YJR097W	1.06	3
633254	4932.YLR351C	39.5	189
634244	4932.YNL333W	5.8	54
628797	4932.YAL002W	1.18	18
632143	4932.YJL095W	0.586	8
631560	4932.YHR018C	238	1550
630270	4932.YDR408C	33.2	84
629182	4932.YBR126C	274	1562
634494	4932.YOL149W	18.8	55
633150	4932.YLR257W	120	523
634268	4932.YNR014W	1.64	4
634566	4932.YOR046C	126	802
632724	4932.YKR035W-A	52.8	89
634046	4932.YNL141W	179	583
628944	4932.YBL026W	314	274
633777	4932.YMR220W	53.0	299
631934	4932.YIL116W	121	529
632484	4932.YKL032C	47.6	67
633302	4932.YLR396C	2.22	15
629955	4932.YDR121W	59.4	135
630660	4932.YER125W	75.4	488
630294	4932.YDR432W	550	1273
634843	4932.YOR308C	2.04	13
635158	4932.YPL211W	40.5	71
629641	4932.YDL077C	2.25	31
634754	4932.YOR222W	39.1	155
630441	4932.YEL021W	197	616
634400	4932.YOL061W	77.2	566
628808	4932.YAL014C	2.7	6
630694	4932.YER152C	6.35	28
632883	4932.YLR015W	2.49	17
631678	4932.YHR116W	14.6	21
635211	4932.YPL259C	8.24	28
630387	4932.YDR523C	0.462	2
635167	4932.YPL220W	3130	10965
632876	4932.YLR008C	105	106
633657	4932.YMR114C	0.989	4
629308	4932.YBR237W	0.185	2
633377	4932.YLR464W	0.316	6
632244	4932.YJL191W	2223	5509
633776	4932.YMR219W	9.55	158
632820	4932.YLL022C	3.7	12
631175	4932.YGR017W	6.31	29
629856	4932.YDR031W	22.7	30
633620	4932.YMR079W	425	1516
634339	4932.YOL005C	83.9	122
629430	4932.YCL054W	27.1	174
634559	4932.YOR039W	140	293
630473	4932.YEL050C	30.1	53
633066	4932.YLR177W	1.1	12
630838	4932.YFR016C	19.7	285
631558	4932.YHR016C	18.9	79
634411	4932.YOL072W	0.133	1
633363	4932.YLR450W	9.33	157
633355	4932.YLR442C	15.1	209
635149	4932.YPL202C	0.199	1
634037	4932.YNL133C	10.4	10
632309	4932.YJR026W	49.3	7851
631909	4932.YIL095W	1.23	11
631823	4932.YIL017C	2.82	26
634863	4932.YOR326W	64.9	1525
634842	4932.YOR307C	0.319	2
629908	4932.YDR079C-A	23.9	29
634468	4932.YOL123W	203	880
629966	4932.YDR132C	0.282	2
634607	4932.YOR084W	50.1	272
633984	4932.YNL084C	43.3	176
631219	4932.YGR055W	7.16	33
631326	4932.YGR156W	12.7	44
631647	4932.YHR086W	5.14	24
631651	4932.YHR089C	1626	1273
629134	4932.YBR084C-A	2199	4429
628902	4932.YAR042W	7.29	112
634694	4932.YOR166C	1.17	7
631781	4932.YHR207C	5.67	30
631524	4932.YHL038C	7.33	53
630593	4932.YER071C	2.88	6
630680	4932.YER141W	19.0	111
630942	4932.YGL053W	4.37	10
632676	4932.YKL213C	33.2	289
634128	4932.YNL220W	323	1623
631060	4932.YGL169W	6.75	27
631224	4932.YGR060W	116	404
632827	4932.YLL029W	23.7	214
629440	4932.YCL064C	91.4	471
633468	4932.YML076C	10.5	125
632749	4932.YKR060W	28.1	55
